month,opeid,md_earn_wne_p10.reported.earnings,medianEarnings,index_std
2015-05-01,156100,36100,0,-0.4411974127077859
2015-05-01,156400,59000,0,-0.6991055033482398
2015-05-01,156600,28900,0,-0.049223728781621366
2015-05-01,156900,74000,1,-0.8291567877947543
2015-05-01,157000,52400,0,-0.4210054908433414
2015-05-01,157200,39300,0,-0.5402220431116926
2015-05-01,157300,36400,0,0.2444579139423753
2015-05-01,157400,41500,0,-0.792485685252856
2015-05-01,157700,41300,0,0.12354247871998172
2015-05-01,157800,38100,0,-0.07764954269220362
2015-05-01,158000,46600,0,-0.30452988862939984
2015-05-01,158200,40900,0,-0.24224982877788642
2015-05-01,158600,43900,0,-0.9406236855804788
2015-05-01,158700,25900,0,0.3987736179726998
2015-05-01,158800,38800,0,-0.36996318395294886
2015-05-01,158900,35400,0,-0.6800544613122295
2015-05-01,159000,30800,0,-0.22907741471567108
2015-05-01,159100,43000,0,-0.5570924306167059
2015-05-01,159400,46400,0,0.16808746932407453
2015-05-01,159600,26400,0,0.25904120127563923
2015-05-01,159700,32400,0,-0.4125224228892109
2015-05-01,159800,46500,0,-0.8836388647985993
2015-05-01,159900,38000,0,-0.1532119037051984
2015-05-01,160000,37100,0,-0.9880155142549699
2015-05-01,160100,36900,0,-0.6999636302368586
2015-05-01,160200,38500,0,-0.6601864415607509
2015-05-01,160400,34100,0,-0.5657881555791011
2015-05-01,160500,37300,0,-0.3058235379554064
2015-05-01,160600,39400,0,-0.4567039770384686
2015-05-01,161000,44300,0,0.03229137974302824
2015-05-01,161100,34500,0,-0.8562317779504117
2015-05-01,161600,35300,0,-0.7985902096073676
2015-05-01,161700,38900,0,-0.43403097390752526
2015-05-01,162000,35400,0,-0.6831398794147762
2015-05-01,162100,32700,0,0.06911727061151578
2015-05-01,162400,36500,0,-0.1241775539846904
2015-05-01,162500,39000,0,-0.44233331090135375
2015-05-01,162600,39900,0,-0.5222950622673211
2015-05-01,162800,26700,0,0.15048707864538546
2015-05-01,163400,41500,0,-0.442489756397834
2015-05-01,163900,38000,0,-0.37106335392521467
2015-05-01,164100,52400,0,-0.21813858699241284
2015-05-01,165900,166200,1,-0.14673505735437273
2015-05-01,166400,44600,0,-0.7924456969974447
2015-05-01,166500,32700,0,-0.5282013895324194
2015-05-01,166600,41500,0,-0.41344887068376274
2015-05-01,167100,50900,0,-0.9312165122976187
2015-05-01,167400,41200,0,-0.7719396070120135
2015-05-01,167600,48100,0,-0.3243755105931947
2015-05-01,167800,37300,0,-0.25713186268912164
2015-05-01,168400,37700,0,0.5190074373719886
2015-05-01,168500,17600,0,-0.2827647321771552
2015-05-01,168800,37700,0,-0.5966483337864533
2015-05-01,169100,68200,1,-0.24417686005195846
2015-05-01,169200,45100,0,-0.8617276956836782
2015-05-01,169300,36000,0,-0.5849508059798879
2015-05-01,169400,34200,0,-0.16311919601512676
2015-05-01,169600,54600,0,-1.0343970243348648
2015-05-01,170000,37000,0,-0.3848636972990872
2015-05-01,170300,40500,0,-0.29040397856206157
2015-05-01,170400,41600,0,-0.22959786211187933
2015-05-01,170600,48100,0,-0.7896312031894259
2015-05-01,170700,47100,0,-0.23158104411584574
2015-05-01,170800,29300,0,-0.3463001588450235
2015-05-01,171000,50600,0,-0.9682146264713375
2015-05-01,171700,36700,0,-0.20351920012301844
2015-05-01,172200,42500,0,-0.5346459021235317
2015-05-01,172400,42900,0,-0.5515260209262878
2015-05-01,172500,40700,0,-0.9233929608951468
2015-05-01,173200,45400,0,-0.25127493436141446
2015-05-01,173300,43700,0,-0.10728339649671736
2015-05-01,173400,45700,0,-0.35076200469543445
2015-05-01,173500,41400,0,-0.5171404929112049
2015-05-01,173700,43900,0,-0.8357893568066236
2015-05-01,173900,64100,1,-0.7549972714616584
2015-05-01,174100,37700,0,-0.31966503606481855
2015-05-01,174500,38500,0,0.06586666113326022
2015-05-01,174600,33200,0,-0.5617713550012701
2015-05-01,174800,39100,0,-0.2197148915188715
2015-05-01,174900,44600,0,-0.12045954825766031
2015-05-01,175000,44400,0,-0.9792888366918219
2015-05-01,175300,31700,0,-0.20201080406275093
2015-05-01,175800,41500,0,-0.7562715382943116
2015-05-01,175900,39800,0,-0.6009816807348063
2015-05-01,176700,51000,0,-0.7696778764168966
2015-05-01,176800,45300,0,-0.6494545137243357
2015-05-01,177100,41400,0,-0.8701644731699333
2015-05-01,177200,38200,0,0.0815239446522176
2015-05-01,177201,38200,0,-0.3771920809066476
2015-05-01,177400,62800,1,-0.8801356896971214
2015-05-01,177500,56600,0,-0.5045770998444582
2015-05-01,177600,51600,0,-0.6852966442094236
2015-05-01,178000,41100,0,-0.7506409355863266
2015-05-01,178600,39000,0,-0.8513628836649988
2015-05-01,178700,36500,0,-1.1103804132679316
2015-05-01,178800,52400,0,-0.3733623480488849
2015-05-01,179200,47800,0,-0.6544403863819239
2015-05-01,179300,32300,0,-0.8352392110671997
2015-05-01,179500,40000,0,-0.30630517494203297
2015-05-01,179800,41000,0,-1.055393197884189
2015-05-01,179900,36300,0,0.42262389095422453
2015-05-01,180000,33200,0,-0.3782615547620621
2015-05-01,180100,44400,0,0.3772406826268573
2015-05-01,180300,35500,0,-1.0537241439627305
2015-05-01,180400,41600,0,-0.6686953575449631
2015-05-01,180500,41100,0,-0.4616305650985594
2015-05-01,180700,36000,0,-0.7396199841227871
2015-05-01,180800,35500,0,-0.7133370886308793
2015-05-01,180900,45300,0,-0.8481139798224734
2015-05-01,181100,29100,0,-0.52046935912447
2015-05-01,181300,39100,0,-0.7765232209933445
2015-05-01,181400,33600,0,-0.37425645564471927
2015-05-01,181500,35900,0,-0.554239480595861
2015-05-01,181600,33800,0,-0.6361960999800967
2015-05-01,181700,34000,0,-0.5395003696183587
2015-05-01,182000,38000,0,-0.33320415312437396
2015-05-01,182200,46000,0,-0.6946345629283056
2015-05-01,182400,33700,0,-0.17679331011276134
2015-05-01,182500,52600,0,-0.6872815838488588
2015-05-01,182600,35200,0,-0.3758822015762645
2015-05-01,182700,38100,0,-0.6391928497735198
2015-05-01,182800,35900,0,-0.4930318024601929
2015-05-01,183000,78900,1,0.016522915305517034
2015-05-01,183200,40000,0,-0.4403878186579406
2015-05-01,183300,39800,0,-0.03410227031788156
2015-05-01,183400,37200,0,0.01008547144846277
2015-05-01,183500,30200,0,0.13341828264617633
2015-05-01,183600,45600,0,-0.27788858855341647
2015-05-01,183800,38600,0,0.12684120149351147
2015-05-01,183900,42600,0,-0.37869043025704147
2015-05-01,183901,42600,0,-0.14195330598817918
2015-05-01,184000,69400,1,-0.3577698727023696
2015-05-01,184200,48100,0,-0.38027616281177884
2015-05-01,184400,49900,0,-0.08068524213699098
2015-05-01,184600,38600,0,-0.5110325608377109
2015-05-01,184700,38100,0,-0.33901967417911505
2015-05-01,185000,41200,0,-0.25683672579251315
2015-05-01,185200,40900,0,-0.42980872474335136
2015-05-01,185400,43800,0,-0.12223541698249361
2015-05-01,185600,41900,0,-1.1444600537563028
2015-05-01,185900,38400,0,-0.7430320146350641
2015-05-01,186000,55700,0,-0.23429312200970304
2015-05-01,186600,36600,0,0.5742545372245875
2015-05-01,186700,39200,0,-0.5670680702516481
2015-05-01,186800,45600,0,0.01245996033171404
2015-05-01,186900,47200,0,-1.0282369154737665
2015-05-01,187100,34100,0,-0.17106098996577862
2015-05-01,187300,41200,0,-0.05605163918411955
2015-05-01,187400,42500,0,-0.3301151497737239
2015-05-01,187900,35600,0,-0.8256705514460486
2015-05-01,188000,43200,0,-0.5668047002884015
2015-05-01,188100,37500,0,-0.3705917931122419
2015-05-01,188300,36200,0,-0.776874266927812
2015-05-01,188700,45800,0,-0.5791869688433914
2015-05-01,188900,44800,0,-0.9470478505998
2015-05-01,189000,41700,0,-0.5680103541866158
2015-05-01,189100,36900,0,0.19918580772438876
2015-05-01,189200,48700,0,-0.8532334316097989
2015-05-01,189300,40300,0,0.03794842580167009
2015-05-01,189500,36400,0,-0.29459920913363186
2015-05-01,189600,43200,0,-0.20882525367959826
2015-05-01,190000,41200,0,-0.3292714000798984
2015-05-01,190300,48900,0,-0.7980560742704791
2015-05-01,190500,37400,0,-0.5198377198812458
2015-05-01,190800,31100,0,-0.13888892969466224
2015-05-01,191500,37400,0,-0.22273874998845677
2015-05-01,191700,26800,0,-0.9452397903749837
2015-05-01,191800,41800,0,-0.27417809058325626
2015-05-01,192600,38200,0,-0.7740164015997
2015-05-01,192700,35900,0,0.11953436673854385
2015-05-01,192800,43300,0,-0.8188409681253683
2015-05-01,192900,36600,0,-0.32483991757529707
2015-05-01,193100,30900,0,-1.0371811823388126
2015-05-01,193300,35500,0,0.6402356586125558
2015-05-01,193700,40700,0,-0.42257265116700055
2015-05-01,193701,40700,0,-0.31714472032463864
2015-05-01,193702,40700,0,-0.28920938422176656
2015-05-01,193704,40700,0,-0.4660988184544695
2015-05-01,193712,40700,0,-0.4793362423660994
2015-05-01,193900,41900,0,-0.4944055771372444
2015-05-01,194300,39900,0,-0.5247106116646401
2015-05-01,194600,34400,0,-0.3724605606086084
2015-05-01,194800,44600,0,-0.8477254268140129
2015-05-01,194900,37900,0,-0.4349988283374249
2015-05-01,195000,39300,0,-0.47367932400623225
2015-05-01,195100,33400,0,-0.36163682017802323
2015-05-01,195200,34100,0,0.13910914401569
2015-05-01,195400,44900,0,-0.6965517272107427
2015-05-01,195500,34400,0,-0.7261352062127251
2015-05-01,195800,36800,0,-0.8914571953981975
2015-05-01,195900,32100,0,-0.41174657103859136
2015-05-01,196000,40000,0,0.36386602440422056
2015-05-01,196100,45000,0,-0.3333152807521793
2015-05-01,196200,33300,0,-0.34041402153826533
2015-05-01,196300,33100,0,-0.5322554733106637
2015-05-01,196400,43000,0,-0.7161055429991379
2015-05-01,196500,28000,0,-1.0049784258822956
2015-05-01,196800,26600,0,-0.5155409125808447
2015-05-01,196900,36600,0,-0.6256932813437073
2015-05-01,197200,28000,0,-0.13166237106731485
2015-05-01,197500,36600,0,0.18437028296603936
2015-05-01,197600,31800,0,-0.5000460333462966
2015-05-01,197700,35500,0,-0.49486951822150965
2015-05-01,198000,30400,0,-0.04204587876384258
2015-05-01,198700,41100,0,-0.3970034961350906
2015-05-01,198900,41500,0,-0.923022241371786
2015-05-01,199900,37700,0,-0.7536441187117394
2015-05-01,200100,45800,0,-0.9069589172956091
2015-05-01,200200,34600,0,-0.4951320127498244
2015-05-01,200300,39300,0,-0.2755598079955585
2015-05-01,200400,34000,0,0.9543925208999318
2015-05-01,200500,35000,0,-0.5385985840167121
2015-05-01,200600,28300,0,-0.4634962482020933
2015-05-01,200700,39600,0,-0.23316839404235548
2015-05-01,200800,41100,0,-0.5514700854220812
2015-05-01,201000,45900,0,-0.7464922029363654
2015-05-01,201100,30500,0,0.09896691835953694
2015-05-01,201300,36700,0,-0.2554069955175928
2015-05-01,201400,61100,1,-0.2671566661487996
2015-05-01,201500,38400,0,-0.15026502838536515
2015-05-01,201600,41300,0,-0.5554716519121208
2015-05-01,201700,36800,0,-0.41231600809911556
2015-05-01,202000,35700,0,-0.4630095645979288
2015-05-01,202100,35000,0,-0.6122334404685759
2015-05-01,202300,39100,0,0.28848375858682124
2015-05-01,202400,35400,0,-0.1332504851318862
2015-05-01,202500,31600,0,-0.395036168440683
2015-05-01,202600,29000,0,-0.42487584692788155
2015-05-01,202900,52400,0,-0.4187900581395863
2015-05-01,203100,37900,0,-0.27278227088406437
2015-05-01,203200,46500,0,-0.1576575472841518
2015-05-01,203300,27200,0,-0.2506760746878932
2015-05-01,203600,53500,0,-0.14994530362069772
2015-05-01,203800,54800,0,-0.658768972192372
2015-05-01,203900,53000,0,-0.3750711243814424
2015-05-01,204000,33200,0,0.5315748214571252
2015-05-01,204100,31200,0,-0.43463044930323136
2015-05-01,204300,37100,0,-0.5942973048280445
2015-05-01,204400,74700,1,-0.7518352529073188
2015-05-01,205000,44800,0,-0.44041387487634565
2015-05-01,205100,37900,0,-0.14648106403302044
2015-05-01,205200,36600,0,-0.28972980139863547
2015-05-01,205300,38700,0,-0.3758445445815268
2015-05-01,205400,36500,0,-0.7512703994653134
2015-05-01,205500,27000,0,0.3354031390479234
2015-05-01,206200,47000,0,-0.391538626691263
2015-05-01,206500,48800,0,-0.6333023492065022
2015-05-01,206700,46800,0,-0.4643600325454025
2015-05-01,206800,37600,0,-0.5602501383206206
2015-05-01,207200,43600,0,-0.4056284349241074
2015-05-01,207300,45500,0,-0.4103200380065885
2015-05-01,207600,43100,0,-0.5118616998008847
2015-05-01,207700,69200,1,-0.4391817480084525
2015-05-01,207800,62100,1,-1.0194838829902184
2015-05-01,208000,31400,0,-0.5629486655368123
2015-05-01,208300,39700,0,-0.6786048560883948
2015-05-01,208600,50300,0,-0.10656334562524512
2015-05-01,209100,47300,0,0.1760469494873064
2015-05-01,209500,48200,0,-0.41594796129948725
2015-05-01,209900,49500,0,-0.35093292106266216
2015-05-01,210200,58000,0,-0.14732031492410377
2015-05-01,210300,59100,0,-0.22983986887142344
2015-05-01,210400,80400,1,-0.5941388022807071
2015-05-01,210500,53500,0,-0.23202175461226093
2015-05-01,210600,37800,0,-0.08056886762449943
2015-05-01,210700,51400,0,-0.40890390170829427
2015-05-01,210800,48300,0,-1.1192058993876337
2015-05-01,210900,44600,0,-0.44057809781859214
2015-05-01,211400,42400,0,-0.7971473446094426
2015-05-01,211500,56800,0,-0.6087751663578854
2015-05-01,211700,42400,0,-0.7003176116229872
2015-05-01,211800,52800,0,-0.5394993966965405
2015-05-01,212000,55400,0,-0.38475523765892555
2015-05-01,212100,85500,1,-0.5383862526292837
2015-05-01,212200,41900,0,-0.027163820526743522
2015-05-01,212300,35800,0,-0.7913625946387429
2015-05-01,212400,74900,1,-0.27460123470371134
2015-05-01,212600,30300,0,-0.52456236410273
2015-05-01,212800,67000,1,-0.730913814619662
2015-05-01,212900,27500,0,-0.28405164729752785
2015-05-01,213000,60600,1,-0.43093644816039833
2015-05-01,213300,58800,0,-0.5125891762182727
2015-05-01,213900,44100,0,-0.38575155455948923
2015-05-01,214000,43700,0,-0.024376640802461585
2015-05-01,214100,63700,1,-0.31536586226315483
2015-05-01,214300,43600,0,0.7982057814865364
2015-05-01,214500,44400,0,-0.3093761545545027
2015-05-01,214600,44800,0,0.011166465005014187
2015-05-01,214800,42800,0,-0.4122634638944611
2015-05-01,215300,41600,0,-0.6805367273541623
2015-05-01,215500,87200,1,-0.431688697933892
2015-05-01,215800,40900,0,-0.5316548584197837
2015-05-01,216000,36700,0,-0.20729991395553013
2015-05-01,216100,48900,0,-0.4654639896936921
2015-05-01,216400,88500,1,0.1905791950965211
2015-05-01,216500,116400,1,-0.48073003173114925
2015-05-01,217800,91600,1,-0.28410242035570965
2015-05-01,218000,34000,0,-0.31397637938231393
2015-05-01,218100,79500,1,-0.2705455743107718
2015-05-01,218300,41500,0,-0.7636175728139507
2015-05-01,218400,42100,0,-0.550802966192541
2015-05-01,218500,43200,0,-0.3847576104261366
2015-05-01,218700,36400,0,-0.14879128002312095
2015-05-01,218800,40400,0,-0.25297753445406923
2015-05-01,218900,43300,0,-0.33633662411027626
2015-05-01,219000,43700,0,-0.3321394721634194
2015-05-01,219200,44100,0,-0.524923193198986
2015-05-01,219300,34700,0,-0.095241609939941893
2015-05-01,219400,29500,0,-0.840344156074034
2015-05-01,219700,47100,0,-0.9265676026328068
2015-05-01,219900,60100,1,-1.036473722584586
2015-05-01,220100,34700,0,0.422275200255574
2015-05-01,220600,43300,0,-0.581424456366236
2015-05-01,220800,51400,0,-0.27845825967870413
2015-05-01,220900,42700,0,-0.5945578971515291
2015-05-01,221000,44800,0,-0.537957801759661
2015-05-01,221100,45100,0,-0.2452963226308306
2015-05-01,221700,58800,0,-0.45830311860655615
2015-05-01,221800,49900,0,-0.44526453824235745
2015-05-01,221900,67800,1,-0.47678440779491355
2015-05-01,222100,49600,0,-0.6231312150397803
2015-05-01,222200,45800,0,-0.4225769325515945
2015-05-01,222400,56700,0,0.1089231018696687
2015-05-01,222500,54600,0,-0.8087169094562839
2015-05-01,222600,55100,0,-0.6025948921909222
2015-05-01,222800,36400,0,-0.40788461704487855
2015-05-01,222900,58100,0,-0.7105879964028876
2015-05-01,223300,77600,1,-0.28491882548122704
2015-05-01,223400,36500,0,-0.46881689961259504
2015-05-01,223500,45100,0,0.06828116631020434
2015-05-01,223600,44700,0,-0.23708658418533585
2015-05-01,223800,36000,0,-0.7598824189662383
2015-05-01,224100,40900,0,-0.7652676299690959
2015-05-01,224300,40000,0,-0.6157989210774919
2015-05-01,224600,50500,0,-0.2354721124836128
2015-05-01,224700,39000,0,-0.3362088782698841
2015-05-01,224900,29900,0,-0.7858434415058162
2015-05-01,225900,37300,0,-0.9997661679402216
2015-05-01,226000,40300,0,-0.5490210175681306
2015-05-01,226200,74900,1,-0.26658353785325756
2015-05-01,226600,35600,0,-0.6759326052593524
2015-05-01,226800,39100,0,-1.0935192511509646
2015-05-01,226900,29100,0,-0.2741820844058244
2015-05-01,227300,43300,0,-0.7720731818493098
2015-05-01,227500,49400,0,-0.323703532910595
2015-05-01,227900,53700,0,-0.030122815877622673
2015-05-01,228200,36500,0,-0.5241149193129465
2015-05-01,228400,26800,0,-0.25152436964625374
2015-05-01,228800,34500,0,-0.6504472440676117
2015-05-01,229000,49800,0,-0.9445303025083234
2015-05-01,229200,60100,1,-0.7979211330922175
2015-05-01,229300,35700,0,-0.5594652307343805
2015-05-01,230100,34800,0,-0.8233952605187894
2015-05-01,230700,42600,0,-0.5970890196343921
2015-05-01,230800,34100,0,-0.6106056375032501
2015-05-01,231100,29000,0,0.5317599351864886
2015-05-01,231400,37800,0,-0.9996285562993343
2015-05-01,231600,38100,0,-0.5089303758021275
2015-05-01,231800,40400,0,-0.3217960668319108
2015-05-01,232200,26600,0,-0.339386429667839
2015-05-01,232300,42200,0,-0.6133340134634506
2015-05-01,232500,57900,0,-1.152692848201817
2015-05-01,232600,47400,0,-1.0151072619872241
2015-05-01,232700,40100,0,-0.932108560030025
2015-05-01,232900,41500,0,-0.7502562681333634
2015-05-01,233000,42700,0,-0.7919112049661742
2015-05-01,233400,44800,0,-0.47378000364120626
2015-05-01,233600,37300,0,-0.7510368481104625
2015-05-01,233700,34000,0,-0.5756549916853078
2015-05-01,234000,46100,0,0.12427825005850729
2015-05-01,234100,47600,0,-0.5772616992144551
2015-05-01,234200,45300,0,-0.15771404404099174
2015-05-01,234300,47500,0,-0.5217348315176394
2015-05-01,234600,41200,0,-0.6587917682960794
2015-05-01,234700,45300,0,-0.5077874542689284
2015-05-01,235300,50100,0,-0.4736219873653745
2015-05-01,235400,46900,0,-0.428612754709992
2015-05-01,235800,45700,0,0.18053866316733788
2015-05-01,236000,42700,0,-0.5486014821810792
2015-05-01,236100,40400,0,0.24589873006350996
2015-05-01,236500,31400,0,0.31497077896999764
2015-05-01,236600,27900,0,-0.7585063083338194
2015-05-01,236700,37000,0,-0.4505660796773655
2015-05-01,236900,29600,0,-0.5509962337550859
2015-05-01,237100,35300,0,0.6073746517924733
2015-05-01,237500,35600,0,-0.3095351037339952
2015-05-01,237700,40800,0,-0.6856597478056862
2015-05-01,237900,55900,0,-0.6853650417706119
2015-05-01,238000,41600,0,-0.17924621749302033
2015-05-01,238200,44800,0,-0.21798127595881578
2015-05-01,238300,31600,0,-0.010200746150270498
2015-05-01,238800,43300,0,-0.7932629032546956
2015-05-01,238900,38800,0,-0.765625095871584
2015-05-01,239400,41900,0,-0.6556159704206157
2015-05-01,239600,30600,0,-0.29199410648960517
2015-05-01,239700,37900,0,-0.2892438943139285
2015-05-01,239800,31300,0,-0.6963467816720136
2015-05-01,240300,33800,0,-0.29843889999494916
2015-05-01,241000,29500,0,-0.5511479377503765
2015-05-01,241400,45200,0,0.29692377102194856
2015-05-01,241500,38200,0,-0.5946981357033987
2015-05-01,242200,34800,0,-0.1586596943945877
2015-05-01,242300,39600,0,-0.6235812325090526
2015-05-01,242400,22400,0,-0.7506275715763139
2015-05-01,243300,22900,0,-0.45888754110688523
2015-05-01,243900,29500,0,-0.5426733036783598
2015-05-01,244000,40600,0,-0.44788709404116955
2015-05-01,244001,40600,0,-0.5449392867106791
2015-05-01,244100,36200,0,-0.8671061337269215
2015-05-01,244700,34100,0,-0.4253866877077541
2015-05-01,244900,41600,0,-0.455657146301912
2015-05-01,245000,30600,0,-0.6248942446002433
2015-05-01,245300,33400,0,-0.2448979186618677
2015-05-01,245400,36600,0,-0.4699285511480484
2015-05-01,246000,36100,0,-0.7898855712969337
2015-05-01,246100,32200,0,-0.49231052124841573
2015-05-01,246300,34000,0,-0.7628733387985768
2015-05-01,246400,40200,0,-0.34892228545709686
2015-05-01,246600,27900,0,-0.10956961549455886
2015-05-01,247300,25800,0,0.05478117962152067
2015-05-01,248000,39700,0,-0.1915116484550849
2015-05-01,248200,44500,0,-0.03132149708168274
2015-05-01,248800,32800,0,-0.21944661326760023
2015-05-01,248900,33400,0,-0.3440747665913846
2015-05-01,249000,32400,0,-0.83092651075579
2015-05-01,249500,42700,0,-0.4788273762756279
2015-05-01,249600,38900,0,-0.6342054260030102
2015-05-01,249800,43900,0,-0.25986001274262577
2015-05-01,249900,47600,0,-0.5662933706610666
2015-05-01,250000,31700,0,-1.0948982159877056
2015-05-01,250100,36000,0,-0.7178840178416828
2015-05-01,250200,32800,0,-0.8258770968418901
2015-05-01,250300,37200,0,-0.22127237749761686
2015-05-01,250600,55200,0,-0.5749932719255697
2015-05-01,251200,30700,0,-0.1493286782799213
2015-05-01,251600,46000,0,-0.32067783548383644
2015-05-01,251700,65500,1,-0.21542628630957456
2015-05-01,251800,43100,0,-0.39099039743971814
2015-05-01,251900,40400,0,-0.5906595644747956
2015-05-01,252000,62300,1,-0.9191630494527034
2015-05-01,252100,39400,0,-0.5528953860885865
2015-05-01,252400,40300,0,-0.7601819489585384
2015-05-01,252500,34200,0,-0.6984305934228631
2015-05-01,252600,44000,0,-0.20389101420566536
2015-05-01,252700,31000,0,-1.1318059636458
2015-05-01,253000,32500,0,-0.8954759410652013
2015-05-01,253100,39800,0,-0.31249466706158086
2015-05-01,253200,39700,0,-0.6140382253524784
2015-05-01,253300,35300,0,-0.5481028099321889
2015-05-01,253400,38200,0,-0.6313514537265862
2015-05-01,253600,34100,0,-0.7319179663468108
2015-05-01,253700,31700,0,-0.6942182004959092
2015-05-01,253900,37500,0,-0.30662612801654854
2015-05-01,254000,35800,0,-0.4565840781932664
2015-05-01,254100,36600,0,-0.56856086711162
2015-05-01,254200,57800,0,-0.48231771236640264
2015-05-01,254400,42300,0,-0.49725508564270077
2015-05-01,254401,42300,0,-0.3963337614812084
2015-05-01,254700,33400,0,0.2666368323960769
2015-05-01,254800,40400,0,-0.378755427974155
2015-05-01,255100,38800,0,-0.667581998166362
2015-05-01,255300,40100,0,-0.3513198884703839
2015-05-01,255400,41800,0,-0.6444051159978176
2015-05-01,255500,45500,0,-0.740513584266088
2015-05-01,255900,35800,0,-0.6033537518993585
2015-05-01,256500,43800,0,-0.7137839107493056
2015-05-01,256600,36400,0,-0.7576636240186384
2015-05-01,256700,32300,0,-0.4619862526716483
2015-05-01,256800,45500,0,-0.4429931630442861
2015-05-01,256900,43500,0,-0.7082935054588898
2015-05-01,257200,38600,0,-0.7876052225829049
2015-05-01,257300,67100,1,-0.7128065771446577
2015-05-01,257500,38000,0,0.22327234589917075
2015-05-01,257900,35600,0,-0.6465168178954313
2015-05-01,258000,41800,0,0.04027683133727669
2015-05-01,258600,42800,0,-0.20210012759659085
2015-05-01,258700,55300,0,-0.8379680248385539
2015-05-01,258900,47300,0,-0.5682430628111428
2015-05-01,258901,47300,0,0.11603459286966207
2015-05-01,259000,39900,0,-0.4302821279930342
2015-05-01,259100,37700,0,-0.6395152016268236
2015-05-01,259700,39000,0,0.17659793354776657
2015-05-01,259800,46200,0,-0.6022146017786896
2015-05-01,259900,41600,0,-0.4947179189731446
2015-05-01,260000,44900,0,-0.8375390592525759
2015-05-01,260300,50900,0,-0.3538791205070439
2015-05-01,260700,46800,0,-0.547826510959688
2015-05-01,260701,46800,0,-0.2408013972771379
2015-05-01,260800,45700,0,-0.19123295361075263
2015-05-01,260900,48800,0,-0.5266597894683278
2015-05-01,261000,41400,0,0.0608441612750166
2015-05-01,261300,41900,0,-0.14555172460002022
2015-05-01,261600,50300,0,-0.3249669270310407
2015-05-01,261700,48700,0,-0.5764257581045215
2015-05-01,262100,65300,1,-0.24506859784782578
2015-05-01,262200,46800,0,-0.08588426703572108
2015-05-01,262500,44300,0,-0.42145285988423176
2015-05-01,262700,75100,1,-0.29012643289674855
2015-05-01,262800,48100,0,-0.3934253585074965
2015-05-01,262900,54800,0,-0.7546112659082048
2015-05-01,262901,54800,0,-0.5862522692818225
2015-05-01,262902,54800,0,-0.45716871421518723
2015-05-01,263200,53300,0,-0.43394059818101954
2015-05-01,263800,44500,0,-0.06012980118465486
2015-05-01,263900,82800,1,-0.7320770900518688
2015-05-01,264200,56800,0,-0.6204558838643545
2015-05-01,264900,36200,0,0.02022644555678232
2015-05-01,265000,40600,0,-0.2469391474027149
2015-05-01,265100,30200,0,-0.4495188418603962
2015-05-01,265300,35100,0,-0.39476717635087816
2015-05-01,265400,52800,0,-0.18500338305786357
2015-05-01,265700,33800,0,-0.8662111098339642
2015-05-01,266300,35900,0,-0.5997918330981157
2015-05-01,266400,31200,0,0.4905553011419698
2015-05-01,266600,50600,0,-0.2996485218942897
2015-05-01,266700,43000,0,0.09147740654053242
2015-05-01,266800,42300,0,-0.5006989894141383
2015-05-01,267000,30000,0,-1.2261147039488371
2015-05-01,267100,35700,0,-0.23268843912853523
2015-05-01,268100,45700,0,0.3093237542571681
2015-05-01,268500,31900,0,0.18802834417450845
2015-05-01,268700,44500,0,-0.2184857333928605
2015-05-01,268800,44500,0,-0.3627038405467571
2015-05-01,268900,44800,0,-0.20637182399780743
2015-05-01,269000,48000,0,-0.06533179753252483
2015-05-01,269300,43700,0,-0.11878220812298025
2015-05-01,269800,41600,0,-0.06041466023699678
2015-05-01,269900,68400,1,-0.03093698140236747
2015-05-01,270100,61500,1,-0.5576586343425114
2015-05-01,270300,51900,0,0.7527356327842816
2015-05-01,270400,37400,0,-0.24744703487769962
2015-05-01,270500,42700,0,-0.6471504392560471
2015-05-01,270700,72900,1,-0.31416611116951204
2015-05-01,270800,57400,0,-0.4025809732660434
2015-05-01,270900,45300,0,-0.011290817310960117
2015-05-01,271000,53700,0,-0.330953363929314
2015-05-01,271100,70900,1,-0.6663702376391081
2015-05-01,271200,48300,0,-0.4043050168685427
2015-05-01,271300,51000,0,0.04951444506593351
2015-05-01,271800,43600,0,-0.06333153567490332
2015-05-01,272200,55400,0,-0.7134986196119711
2015-05-01,272800,57300,0,-0.3678206693684733
2015-05-01,272900,46100,0,-0.1370805251003776
2015-05-01,273100,48600,0,-0.4951320587736759
2015-05-01,273200,53200,0,-0.5160328493906365
2015-05-01,273400,39200,0,-0.34645764425907133
2015-05-01,273500,39000,0,0.5376211168183646
2015-05-01,273700,52700,0,-0.3818677238095652
2015-05-01,273900,50400,0,-0.6060627157810362
2015-05-01,274200,30100,0,-0.017763719729762907
2015-05-01,274400,43300,0,-0.06822605052469399
2015-05-01,274800,48800,0,-0.2010954147928821
2015-05-01,275100,46000,0,-0.5440726487119251
2015-05-01,275101,46000,0,-0.6063418546005758
2015-05-01,275116,46000,0,-0.6598904369100576
2015-05-01,275125,46000,0,0.2398585849603204
2015-05-01,275800,63600,1,-0.07321820401425988
2015-05-01,275900,22700,0,-0.28866721401951734
2015-05-01,276000,46300,0,-0.3366122913134294
2015-05-01,276500,54400,0,-0.4084829340025553
2015-05-01,276900,39500,0,-0.4444062734029731
2015-05-01,277200,38000,0,-0.5167948659244153
